Kohl's,05-06-2019,South,Arkansas,Little Rock,Men's Apparel,35,1606,56210,17430,31,Outlet
Amazon,05-06-2019,Northeast,Rhode Island,Providence,Men's Athletic Footwear,50,1722,86100,48220,56,Online
Foot Locker,05-06-2019,Southeast,South Carolina,Charleston,Men's Street Footwear,35,1422,49770,20410,41,Online
Foot Locker,05-06-2019,Southeast,Virginia,Richmond,Women's Apparel,60,1343,80580,39480,49,In-store
Foot Locker,05-06-2019,South,Mississippi,Jackson,Women's Street Footwear,65,1609,104585,40790,39,In-store
Sports Direct,05-06-2019,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,35,1580,55300,29860,54,Online
Walmart,05-06-2019,Northeast,Rhode Island,Providence,Women's Athletic Footwear,30,1773,53190,17550,33,Online
Walmart,05-06-2019,Northeast,West Virginia,Charleston,Men's Street Footwear,60,1517,91020,32770,36,Outlet
Foot Locker,06-06-2019,South,Mississippi,Jackson,Women's Apparel,70,1735,121450,59510,49,Online
Foot Locker,06-06-2019,Northeast,West Virginia,Charleston,Men's Street Footwear,30,1726,51780,18120,35,Online
Sports Direct,06-06-2019,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,30,1830,54900,22510,41,In-store
Amazon,06-06-2019,Southeast,Kentucky,Louisville,Women's Apparel,30,1705,51150,18410,36,Online
West Gear,06-06-2019,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,35,1236,43260,23790,55,Outlet
Walmart,06-06-2019,South,Tennessee,Knoxville,Men's Athletic Footwear,50,1462,73100,32900,45,Online
Kohl's,06-06-2019,West,Hawaii,Honolulu,Men's Street Footwear,70,1039,72730,38550,53,In-store
Foot Locker,06-06-2019,West,Hawaii,Honolulu,Men's Athletic Footwear,55,1139,62645,37590,60,Online
Sports Direct,06-06-2019,South,Arkansas,Little Rock,Men's Athletic Footwear,35,1093,38255,22950,60,Outlet
Amazon,06-06-2019,South,Mississippi,Jackson,Women's Athletic Footwear,35,1846,64610,31660,49,Online
Kohl's,06-06-2019,Midwest,Ohio,Columbus,Women's Apparel,40,1579,63160,37260,59,Online
Foot Locker,06-06-2019,Midwest,Minnesota,Minneapolis,Women's Street Footwear,60,1468,88080,37870,43,In-store
West Gear,06-06-2019,South,Oklahoma,Oklahoma City,Men's Street Footwear,40,1819,72760,28380,39,Online
Kohl's,06-06-2019,Midwest,Montana,Billings,Men's Athletic Footwear,70,1335,93450,40180,43,In-store
Sports Direct,06-06-2019,West,California,San Francisco,Women's Athletic Footwear,55,1420,78100,38270,49,In-store
Walmart,06-06-2019,Midwest,Minnesota,Minneapolis,Men's Street Footwear,40,1467,58680,33450,57,In-store
Walmart,06-06-2019,South,Mississippi,Jackson,Men's Apparel,45,1454,65430,23550,36,Online
Sports Direct,06-06-2019,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,65,1860,120900,53200,44,Outlet
Amazon,06-06-2019,Northeast,Pennsylvania,Philadelphia,Men's Apparel,35,1449,50715,21810,43,Online
Walmart,06-06-2019,South,Louisiana,New Orleans,Men's Street Footwear,60,1310,78600,26720,34,Online
Foot Locker,06-06-2019,South,Louisiana,New Orleans,Women's Street Footwear,55,1116,61380,25170,41,Outlet
Kohl's,06-06-2019,Southeast,Virginia,Richmond,Women's Apparel,70,1826,127820,46020,36,Online
Kohl's,06-06-2019,South,Texas,Dallas,Men's Street Footwear,40,1705,68200,24550,36,Outlet
Amazon,06-06-2019,Southeast,South Carolina,Charleston,Women's Athletic Footwear,65,1814,117910,70750,60,Online
Walmart,06-06-2019,Southeast,South Carolina,Charleston,Men's Athletic Footwear,35,1019,35665,21040,59,Outlet
Kohl's,07-06-2019,Northeast,New York,Albany,Women's Athletic Footwear,30,1064,31920,14680,46,Outlet
Kohl's,07-06-2019,Northeast,Vermont,Burlington,Men's Street Footwear,45,1951,87795,42140,48,Online
West Gear,07-06-2019,Northeast,Vermont,Burlington,Men's Street Footwear,60,1152,69120,25570,37,Online
Kohl's,07-06-2019,Midwest,Iowa,Des Moines,Men's Street Footwear,45,1644,73980,27370,37,Outlet
Foot Locker,07-06-2019,Midwest,Missouri,St. Louis,Women's Apparel,35,1256,43960,18020,41,Outlet
Kohl's,07-06-2019,Midwest,Iowa,Des Moines,Women's Street Footwear,40,1696,67840,24420,36,In-store
West Gear,07-06-2019,Northeast,Connecticut,Hartford,Men's Athletic Footwear,40,1543,61720,34560,56,In-store
Amazon,07-06-2019,South,Texas,Dallas,Men's Athletic Footwear,70,1676,117320,64530,55,Online
Amazon,07-06-2019,West,Hawaii,Honolulu,Women's Athletic Footwear,40,1856,74240,41570,56,Online
Walmart,07-06-2019,Southeast,Virginia,Richmond,Men's Athletic Footwear,70,1518,106260,32940,31,Outlet
West Gear,07-06-2019,Southeast,Florida,Miami,Men's Apparel,50,1062,53100,27610,52,Online
Foot Locker,07-06-2019,Northeast,Maryland,Baltimore,Men's Athletic Footwear,65,1743,113295,38520,34,Online
West Gear,07-06-2019,Southeast,Florida,Orlando,Men's Street Footwear,35,1241,43435,21720,50,Online
Kohl's,07-06-2019,Southeast,Florida,Miami,Women's Athletic Footwear,65,1757,114205,51390,45,In-store
Amazon,07-06-2019,Midwest,Iowa,Des Moines,Men's Apparel,65,1679,109135,52380,48,Online
Amazon,07-06-2019,Midwest,Kansas,Wichita,Women's Street Footwear,50,1763,88150,29090,33,Online
Sports Direct,07-06-2019,Midwest,Indiana,Indianapolis,Women's Street Footwear,70,1923,134610,68650,51,Online
Sports Direct,07-06-2019,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,50,1662,83100,44040,53,Online
Foot Locker,07-06-2019,South,Louisiana,New Orleans,Women's Street Footwear,70,1756,122920,44250,36,In-store
Sports Direct,07-06-2019,Midwest,Missouri,St. Louis,Men's Street Footwear,60,1415,84900,44150,52,Outlet
West Gear,07-06-2019,Southeast,Georgia,Atlanta,Men's Street Footwear,70,1549,108430,54220,50,In-store
Amazon,07-06-2019,South,Arkansas,Little Rock,Women's Apparel,65,1868,121420,55850,46,Online
Walmart,07-06-2019,Northeast,New York,New York,Women's Apparel,45,1369,61605,20950,34,In-store
West Gear,07-06-2019,Southeast,Kentucky,Louisville,Women's Apparel,30,1815,54450,29950,55,Online
Foot Locker,07-06-2019,Midwest,Ohio,Columbus,Men's Street Footwear,55,1348,74140,34850,47,Online
Walmart,08-06-2019,Midwest,North Dakota,Fargo,Men's Street Footwear,70,1970,137900,81360,59,Outlet
West Gear,08-06-2019,South,Alabama,Birmingham,Women's Apparel,60,1212,72720,34180,47,Outlet
West Gear,08-06-2019,Southeast,Virginia,Richmond,Men's Apparel,65,1782,115830,41700,36,Online
Walmart,08-06-2019,Southeast,Florida,Orlando,Men's Apparel,40,1531,61240,32460,53,Online
Kohl's,08-06-2019,Northeast,Rhode Island,Providence,Men's Athletic Footwear,50,1944,97200,43740,45,Outlet
West Gear,08-06-2019,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,45,1020,45900,18820,41,In-store
Walmart,08-06-2019,West,Arizona,Phoenix,Women's Athletic Footwear,30,1648,49440,19280,39,Online
Kohl's,08-06-2019,South,Tennessee,Knoxville,Women's Street Footwear,50,1951,97550,32190,33,Online
Amazon,08-06-2019,South,Oklahoma,Oklahoma City,Men's Street Footwear,45,1782,80190,43300,54,Online
Amazon,08-06-2019,Northeast,Maine,Portland,Women's Apparel,65,1489,96785,54200,56,Online
Walmart,08-06-2019,Southeast,Georgia,Atlanta,Men's Apparel,60,1785,107100,59980,56,Outlet
Foot Locker,08-06-2019,West,Colorado,Denver,Men's Apparel,45,1152,51840,20740,40,Outlet
Walmart,08-06-2019,Northeast,Maryland,Baltimore,Men's Apparel,35,1953,68355,28710,42,In-store
West Gear,08-06-2019,Southeast,North Carolina,Charlotte,Men's Street Footwear,55,1935,106425,57470,54,Outlet
West Gear,08-06-2019,South,Texas,Houston,Men's Athletic Footwear,40,1514,60560,21800,36,In-store
Foot Locker,08-06-2019,Midwest,South Dakota,Sioux Falls,Men's Apparel,50,1021,51050,25010,49,Outlet
Sports Direct,08-06-2019,West,Wyoming,Cheyenne,Women's Street Footwear,40,1333,53320,19200,36,Outlet
West Gear,08-06-2019,Northeast,Vermont,Burlington,Men's Athletic Footwear,40,1106,44240,23450,53,In-store
Walmart,08-06-2019,Midwest,Kansas,Wichita,Women's Apparel,55,1186,65230,23480,36,Online
Foot Locker,08-06-2019,West,New Mexico,Albuquerque,Women's Street Footwear,40,1591,63640,37550,59,In-store
Walmart,08-06-2019,Midwest,Minnesota,Minneapolis,Women's Apparel,70,1806,126420,70800,56,Online
Foot Locker,08-06-2019,South,Alabama,Birmingham,Women's Athletic Footwear,45,1600,72000,40320,56,Outlet
West Gear,08-06-2019,Midwest,Iowa,Des Moines,Women's Athletic Footwear,35,1359,47565,17600,37,Online
West Gear,08-06-2019,West,New Mexico,Albuquerque,Women's Street Footwear,50,1761,88050,50190,57,Online
Foot Locker,08-06-2019,Midwest,Michigan,Detroit,Women's Apparel,40,1504,60160,26470,44,Outlet
Walmart,09-06-2019,Northeast,Maryland,Baltimore,Men's Apparel,65,1944,126360,55600,44,Outlet
Walmart,09-06-2019,Northeast,New Hampshire,Manchester,Women's Apparel,55,1140,62700,26960,43,In-store
Sports Direct,09-06-2019,South,Mississippi,Jackson,Women's Apparel,45,1730,77850,35030,45,Online
West Gear,09-06-2019,Midwest,Illinois,Chicago,Women's Apparel,45,1405,63225,33510,53,In-store
Walmart,09-06-2019,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,60,1564,93840,45980,49,In-store
West Gear,09-06-2019,West,Alaska,Anchorage,Women's Apparel,40,1688,67520,39840,59,In-store
West Gear,09-06-2019,South,Mississippi,Jackson,Men's Athletic Footwear,35,1153,40355,23000,57,In-store
Amazon,09-06-2019,Midwest,Minnesota,Minneapolis,Men's Street Footwear,70,1848,129360,47860,37,Online
Walmart,09-06-2019,Midwest,Wisconsin,Milwaukee,Women's Apparel,45,1734,78030,31210,40,Outlet
Foot Locker,09-06-2019,Northeast,New Hampshire,Manchester,Men's Street Footwear,55,1876,103180,46430,45,In-store
West Gear,09-06-2019,Midwest,Missouri,St. Louis,Women's Apparel,50,1237,61850,35870,58,Online
Kohl's,09-06-2019,Southeast,Georgia,Atlanta,Men's Athletic Footwear,45,1422,63990,20480,32,Outlet
Sports Direct,09-06-2019,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,50,1064,53200,17020,32,Outlet
Foot Locker,09-06-2019,Southeast,Georgia,Atlanta,Men's Street Footwear,60,1321,79260,45970,58,Online
Sports Direct,09-06-2019,Northeast,Vermont,Burlington,Women's Street Footwear,40,1651,66040,19810,30,Online
West Gear,09-06-2019,Southeast,Virginia,Richmond,Men's Athletic Footwear,40,1718,68720,22680,33,Outlet
Walmart,09-06-2019,South,Alabama,Birmingham,Men's Apparel,60,1375,82500,49500,60,In-store
Sports Direct,09-06-2019,Midwest,Indiana,Indianapolis,Men's Street Footwear,40,1595,63800,29350,46,Outlet
Walmart,09-06-2019,Northeast,Maryland,Baltimore,Women's Street Footwear,50,1937,96850,33900,35,Outlet
Foot Locker,09-06-2019,Northeast,New York,Albany,Women's Street Footwear,35,1750,61250,30010,49,Online
Kohl's,09-06-2019,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40,1961,78440,32160,41,In-store
Foot Locker,09-06-2019,West,Nevada,Las Vegas,Women's Athletic Footwear,65,1323,85995,43000,50,In-store
West Gear,09-06-2019,Northeast,Maryland,Baltimore,Women's Athletic Footwear,65,1586,103090,38140,37,Outlet
West Gear,09-06-2019,Southeast,South Carolina,Charleston,Women's Street Footwear,65,1932,125580,60280,48,In-store
West Gear,09-06-2019,Southeast,Kentucky,Louisville,Women's Apparel,35,1547,54145,25450,47,Online
Walmart,10-06-2019,South,Mississippi,Jackson,Women's Street Footwear,35,1631,57085,26830,47,In-store
Foot Locker,10-06-2019,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,35,1216,42560,20850,49,In-store
Sports Direct,10-06-2019,West,Washington,Seattle,Men's Athletic Footwear,35,1962,68670,28840,42,Outlet
Sports Direct,10-06-2019,Southeast,South Carolina,Charleston,Women's Apparel,45,1658,74610,44020,59,Online
Walmart,10-06-2019,West,California,San Francisco,Men's Apparel,60,1175,70500,35250,50,Outlet
Amazon,10-06-2019,Midwest,Iowa,Des Moines,Men's Athletic Footwear,50,1938,96900,43600,45,Online
Sports Direct,10-06-2019,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40,1315,52600,28400,54,In-store
Foot Locker,10-06-2019,West,Hawaii,Honolulu,Women's Apparel,65,1816,118040,53120,45,Online
West Gear,10-06-2019,South,Texas,Dallas,Women's Apparel,65,1484,96460,29900,31,In-store
Walmart,10-06-2019,Southeast,North Carolina,Charlotte,Women's Street Footwear,65,1811,117715,60030,51,Outlet
Foot Locker,10-06-2019,Southeast,Georgia,Atlanta,Men's Athletic Footwear,50,1976,98800,39520,40,Outlet
Sports Direct,10-06-2019,Northeast,Maryland,Baltimore,Women's Apparel,50,1898,94900,28470,30,Online
Sports Direct,10-06-2019,Southeast,Virginia,Richmond,Women's Apparel,45,1230,55350,28780,52,Outlet
Foot Locker,10-06-2019,Southeast,Georgia,Atlanta,Men's Athletic Footwear,50,1962,98100,51990,53,Outlet
Amazon,10-06-2019,Northeast,New Hampshire,Manchester,Women's Apparel,60,1002,60120,26450,44,Online
Sports Direct,10-06-2019,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,45,1916,86220,48280,56,Outlet
Walmart,10-06-2019,South,Alabama,Birmingham,Women's Apparel,65,1217,79105,34020,43,In-store
Amazon,10-06-2019,Midwest,Iowa,Des Moines,Women's Athletic Footwear,55,1638,90090,28830,32,Online
Walmart,10-06-2019,South,Mississippi,Jackson,Men's Athletic Footwear,35,1713,59955,22780,38,In-store
Kohl's,10-06-2019,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,65,1127,73255,36630,50,In-store
Walmart,10-06-2019,West,Nevada,Las Vegas,Women's Athletic Footwear,50,1502,75100,44310,59,Outlet
Sports Direct,10-06-2019,Northeast,Delaware,Wilmington,Men's Athletic Footwear,45,1018,45810,16950,37,In-store
Kohl's,10-06-2019,Northeast,Massachusetts,Boston,Men's Apparel,70,1414,98980,51470,52,Outlet
Sports Direct,10-06-2019,South,Mississippi,Jackson,Women's Street Footwear,35,1122,39270,21210,54,Outlet
Foot Locker,10-06-2019,Northeast,New York,New York,Men's Street Footwear,40,1218,48720,15100,31,Outlet
Kohl's,11-06-2019,Northeast,Delaware,Wilmington,Women's Athletic Footwear,55,1602,88110,37010,42,Online
Walmart,11-06-2019,South,Texas,Dallas,Men's Apparel,60,1589,95340,55300,58,Outlet
Walmart,11-06-2019,Southeast,North Carolina,Charlotte,Men's Street Footwear,70,1912,133840,58890,44,Outlet
Amazon,11-06-2019,Northeast,Massachusetts,Boston,Men's Street Footwear,40,1828,73120,24860,34,Online
Sports Direct,11-06-2019,Northeast,New Jersey,Newark,Women's Athletic Footwear,60,1883,112980,35020,31,In-store
Walmart,11-06-2019,South,Alabama,Birmingham,Men's Street Footwear,30,1422,42660,25170,59,Online
Walmart,11-06-2019,West,California,Los Angeles,Men's Street Footwear,30,1065,31950,12780,40,In-store
Kohl's,11-06-2019,West,California,San Francisco,Men's Street Footwear,55,1968,108240,62780,58,Online
Sports Direct,11-06-2019,Midwest,Montana,Billings,Men's Athletic Footwear,35,1053,36855,19160,52,Online
West Gear,11-06-2019,West,Alaska,Anchorage,Men's Apparel,70,1290,90300,53280,59,Outlet
West Gear,11-06-2019,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,45,1415,63675,33750,53,In-store
Sports Direct,11-06-2019,South,Arkansas,Little Rock,Men's Apparel,55,1494,82170,38620,47,In-store
Walmart,11-06-2019,Midwest,Iowa,Des Moines,Women's Apparel,55,1720,94600,52980,56,Outlet
Foot Locker,11-06-2019,Northeast,New Jersey,Newark,Women's Street Footwear,35,1161,40635,18290,45,Outlet
West Gear,11-06-2019,Midwest,Kansas,Wichita,Women's Apparel,35,1809,63315,24690,39,In-store
Foot Locker,11-06-2019,Midwest,Illinois,Chicago,Men's Apparel,60,1813,108780,48950,45,Online
Sports Direct,11-06-2019,West,New Mexico,Albuquerque,Men's Street Footwear,50,1022,51100,21460,42,In-store
Sports Direct,11-06-2019,Northeast,Connecticut,Hartford,Men's Athletic Footwear,55,1038,57090,17130,30,In-store
Sports Direct,11-06-2019,West,Washington,Seattle,Women's Athletic Footwear,40,1565,62600,22540,36,Online
Foot Locker,11-06-2019,West,Hawaii,Honolulu,Women's Street Footwear,45,1496,67320,25580,38,Outlet
Foot Locker,11-06-2019,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,55,1974,108570,60800,56,Outlet
Sports Direct,11-06-2019,Northeast,New York,New York,Women's Street Footwear,65,1174,76310,34340,45,Online
Kohl's,11-06-2019,West,Washington,Seattle,Women's Street Footwear,35,1927,67445,26980,40,Online
Kohl's,11-06-2019,Southeast,Georgia,Atlanta,Women's Athletic Footwear,55,1998,109890,62640,57,Online
Foot Locker,11-06-2019,Midwest,Indiana,Indianapolis,Women's Apparel,65,1836,119340,64440,54,Outlet
Sports Direct,12-06-2019,South,Texas,Houston,Men's Street Footwear,40,1555,62200,23640,38,In-store
Kohl's,12-06-2019,South,Arkansas,Little Rock,Women's Street Footwear,65,1268,82420,48630,59,Outlet
Foot Locker,12-06-2019,Southeast,Virginia,Richmond,Women's Apparel,45,1774,79830,28740,36,Outlet
Foot Locker,12-06-2019,Midwest,Michigan,Detroit,Women's Apparel,70,1776,124320,60920,49,Outlet
Amazon,12-06-2019,Midwest,Wisconsin,Milwaukee,Women's Apparel,70,1896,132720,53090,40,Online
Walmart,12-06-2019,Southeast,Virginia,Richmond,Women's Street Footwear,55,1437,79035,32400,41,Outlet
West Gear,12-06-2019,Northeast,Maine,Portland,Women's Apparel,40,1554,62160,20510,33,In-store
Sports Direct,12-06-2019,Southeast,Kentucky,Louisville,Men's Apparel,60,1092,65520,30140,46,Outlet
Kohl's,12-06-2019,Northeast,Massachusetts,Boston,Men's Street Footwear,55,1175,64625,25200,39,Outlet
Sports Direct,12-06-2019,South,Texas,Houston,Men's Street Footwear,35,1413,49455,22750,46,In-store
Sports Direct,12-06-2019,South,Arkansas,Little Rock,Men's Athletic Footwear,30,1507,45210,17630,39,Outlet
Amazon,12-06-2019,West,Arizona,Phoenix,Men's Apparel,35,1660,58100,31370,54,Online
Foot Locker,12-06-2019,West,New Mexico,Albuquerque,Men's Apparel,30,1540,46200,16170,35,In-store
Sports Direct,12-06-2019,Northeast,Pennsylvania,Philadelphia,Women's Apparel,50,1956,97800,40100,41,In-store
Foot Locker,12-06-2019,South,Mississippi,Jackson,Women's Apparel,35,1637,57295,32660,57,In-store
Amazon,12-06-2019,South,Texas,Houston,Men's Street Footwear,60,1145,68700,29540,43,Online
Sports Direct,12-06-2019,Northeast,Rhode Island,Providence,Women's Athletic Footwear,70,1340,93800,50650,54,Outlet
Walmart,12-06-2019,South,Arkansas,Little Rock,Men's Street Footwear,40,1305,52200,19840,38,In-store
Kohl's,12-06-2019,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40,1346,53840,18840,35,In-store
Walmart,12-06-2019,South,Louisiana,New Orleans,Men's Apparel,60,1458,87480,34990,40,Outlet
Amazon,12-06-2019,West,Nevada,Las Vegas,Men's Street Footwear,65,1534,99710,40880,41,Online
Foot Locker,12-06-2019,Northeast,Massachusetts,Boston,Men's Apparel,45,1126,50670,29900,59,Online
Kohl's,12-06-2019,Northeast,Rhode Island,Providence,Women's Athletic Footwear,55,1994,109670,47160,43,Online
Walmart,12-06-2019,Northeast,New York,New York,Women's Apparel,65,1174,76310,33580,44,Online
West Gear,12-06-2019,South,Texas,Dallas,Women's Street Footwear,70,1981,138670,69340,50,Online
Walmart,13-06-2019,Northeast,New Jersey,Newark,Women's Apparel,65,1155,75075,44290,59,Outlet
Sports Direct,13-06-2019,West,Washington,Seattle,Men's Street Footwear,60,1663,99780,34920,35,In-store
Walmart,13-06-2019,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,60,1393,83580,28420,34,Online
Kohl's,13-06-2019,Southeast,Virginia,Richmond,Women's Athletic Footwear,60,1673,100380,50190,50,Online
Amazon,13-06-2019,Midwest,Minnesota,Minneapolis,Men's Street Footwear,40,1565,62600,31930,51,Online
Amazon,13-06-2019,Northeast,Maryland,Baltimore,Men's Apparel,60,1579,94740,56840,60,Online
Sports Direct,13-06-2019,West,Nevada,Las Vegas,Women's Athletic Footwear,30,1794,53820,25300,47,Outlet
West Gear,13-06-2019,Northeast,Vermont,Burlington,Men's Street Footwear,45,1257,56565,18100,32,In-store
West Gear,13-06-2019,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,40,1639,65560,33440,51,Outlet
West Gear,13-06-2019,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,65,1499,97435,53590,55,Outlet
Amazon,13-06-2019,Southeast,Georgia,Atlanta,Men's Athletic Footwear,50,1090,54500,21800,40,Online
Amazon,13-06-2019,Northeast,West Virginia,Charleston,Men's Athletic Footwear,55,1354,74470,36490,49,Online
Sports Direct,13-06-2019,West,Alaska,Anchorage,Women's Street Footwear,70,1643,115010,48300,42,Online
Walmart,13-06-2019,Midwest,Illinois,Chicago,Women's Athletic Footwear,60,1318,79080,41910,53,In-store
Foot Locker,13-06-2019,West,California,San Francisco,Men's Street Footwear,60,1954,117240,44550,38,In-store
Amazon,13-06-2019,South,Alabama,Birmingham,Women's Apparel,55,1997,109835,63700,58,Online
Kohl's,13-06-2019,West,Washington,Seattle,Men's Apparel,40,1374,54960,24180,44,In-store
Foot Locker,13-06-2019,Northeast,Maryland,Baltimore,Women's Apparel,60,1412,84720,30500,36,Outlet
West Gear,13-06-2019,West,New Mexico,Albuquerque,Women's Apparel,35,1407,49245,27080,55,Outlet
Walmart,13-06-2019,West,Oregon,Portland,Women's Athletic Footwear,35,1147,40145,24090,60,In-store
West Gear,13-06-2019,Southeast,Florida,Miami,Men's Athletic Footwear,55,1437,79035,39520,50,Online
Kohl's,13-06-2019,Northeast,Vermont,Burlington,Women's Athletic Footwear,60,1698,101880,49920,49,Online
Foot Locker,13-06-2019,Southeast,Kentucky,Louisville,Women's Apparel,55,1467,80685,37120,46,In-store
Kohl's,13-06-2019,Midwest,Ohio,Columbus,Women's Apparel,35,1388,48580,21860,45,In-store
West Gear,13-06-2019,South,Texas,Dallas,Men's Athletic Footwear,30,1738,52140,21900,42,Online
West Gear,14-06-2019,South,Tennessee,Knoxville,Men's Athletic Footwear,50,1746,87300,49760,57,Outlet
Kohl's,14-06-2019,West,Hawaii,Honolulu,Women's Street Footwear,40,1278,51120,23520,46,In-store
Amazon,14-06-2019,South,Mississippi,Jackson,Women's Apparel,60,1311,78660,36180,46,Online
Amazon,14-06-2019,South,Tennessee,Knoxville,Women's Athletic Footwear,60,1803,108180,38940,36,Online
Foot Locker,14-06-2019,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,40,1195,47800,21030,44,Outlet
Walmart,14-06-2019,West,Wyoming,Cheyenne,Women's Apparel,45,1841,82845,27340,33,Outlet
Amazon,14-06-2019,West,Nevada,Las Vegas,Men's Athletic Footwear,60,1764,105840,42340,40,Online
Kohl's,14-06-2019,West,Nevada,Las Vegas,Men's Apparel,55,1416,77880,28040,36,Online
Foot Locker,14-06-2019,Northeast,Delaware,Wilmington,Men's Athletic Footwear,30,1602,48060,17300,36,Outlet
Amazon,14-06-2019,West,California,Los Angeles,Men's Apparel,55,1614,88770,28410,32,Online
West Gear,14-06-2019,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,50,1969,98450,34460,35,Outlet
Kohl's,14-06-2019,Southeast,Florida,Miami,Men's Street Footwear,35,1573,55055,26430,48,Outlet
West Gear,14-06-2019,Midwest,Kansas,Wichita,Men's Street Footwear,70,1314,91980,35870,39,Outlet
Kohl's,14-06-2019,South,Alabama,Birmingham,Men's Apparel,45,1974,88830,52410,59,Online
Sports Direct,14-06-2019,Northeast,West Virginia,Charleston,Women's Apparel,70,1026,71820,35190,49,Online
West Gear,14-06-2019,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,55,1385,76175,36560,48,Online
Amazon,14-06-2019,South,Oklahoma,Oklahoma City,Men's Apparel,70,1717,120190,58890,49,Online
Kohl's,14-06-2019,Southeast,Florida,Miami,Men's Street Footwear,35,1559,54565,24550,45,Online
Amazon,14-06-2019,South,Mississippi,Jackson,Men's Apparel,45,1601,72045,39620,55,Online
Foot Locker,14-06-2019,Southeast,Virginia,Richmond,Women's Apparel,50,1293,64650,20690,32,Outlet
Foot Locker,14-06-2019,South,Arkansas,Little Rock,Women's Apparel,65,1780,115700,45120,39,In-store
Kohl's,14-06-2019,South,Mississippi,Jackson,Men's Street Footwear,40,1825,73000,43070,59,In-store
Sports Direct,14-06-2019,South,Texas,Dallas,Women's Apparel,30,1171,35130,13700,39,Outlet
Walmart,14-06-2019,Northeast,West Virginia,Charleston,Women's Athletic Footwear,45,1390,62550,30020,48,In-store
Amazon,14-06-2019,South,Oklahoma,Oklahoma City,Men's Apparel,50,1113,55650,30050,54,Online
Amazon,15-06-2019,Southeast,South Carolina,Charleston,Men's Street Footwear,65,1928,125320,40100,32,Online
Kohl's,15-06-2019,South,Arkansas,Little Rock,Men's Street Footwear,40,1102,44080,14990,34,Outlet
Walmart,15-06-2019,West,Utah,Salt Lake City,Men's Athletic Footwear,55,1992,109560,50400,46,Outlet
Walmart,15-06-2019,South,Texas,Dallas,Men's Athletic Footwear,50,1800,90000,44100,49,Online
Amazon,15-06-2019,Northeast,Pennsylvania,Philadelphia,Women's Apparel,35,1786,62510,36260,58,Online
Amazon,15-06-2019,Midwest,Missouri,St. Louis,Women's Athletic Footwear,40,1537,61480,23360,38,Online
Kohl's,15-06-2019,West,Washington,Seattle,Women's Athletic Footwear,45,1130,50850,20850,41,Outlet
Foot Locker,15-06-2019,West,Alaska,Anchorage,Men's Street Footwear,50,1609,80450,26550,33,Online
Kohl's,15-06-2019,West,Hawaii,Honolulu,Women's Athletic Footwear,30,1670,50100,15530,31,In-store
West Gear,15-06-2019,West,California,San Francisco,Women's Apparel,50,1083,54150,16790,31,In-store
Walmart,15-06-2019,Southeast,Georgia,Atlanta,Men's Apparel,70,1708,119560,63370,53,In-store
Sports Direct,15-06-2019,Southeast,Florida,Miami,Women's Athletic Footwear,45,1550,69750,27900,40,In-store
Foot Locker,15-06-2019,South,Louisiana,New Orleans,Women's Apparel,40,1803,72120,31730,44,In-store
Foot Locker,15-06-2019,Northeast,Vermont,Burlington,Men's Street Footwear,40,1934,77360,30170,39,Outlet
Sports Direct,15-06-2019,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,45,1091,49095,17180,35,Online
Walmart,15-06-2019,South,Oklahoma,Oklahoma City,Men's Apparel,40,1464,58560,27520,47,In-store
Sports Direct,15-06-2019,West,Wyoming,Cheyenne,Men's Athletic Footwear,50,1608,80400,41000,51,Outlet
Walmart,15-06-2019,South,Alabama,Birmingham,Women's Street Footwear,60,1466,87960,46620,53,Online
Amazon,15-06-2019,Southeast,Kentucky,Louisville,Men's Athletic Footwear,65,1804,117260,60980,52,Online
Walmart,15-06-2019,Northeast,New Jersey,Newark,Women's Apparel,65,1459,94835,38880,41,Online
Foot Locker,15-06-2019,Southeast,Virginia,Richmond,Men's Apparel,40,1551,62040,20470,33,Online
Walmart,15-06-2019,Southeast,Kentucky,Louisville,Men's Street Footwear,70,1837,128590,68150,53,Online
West Gear,15-06-2019,West,New Mexico,Albuquerque,Women's Street Footwear,60,1689,101340,47630,47,In-store
